experiment,geometry,cluster_size,rho,nominal_breadth,launch_target_per_3y,service_probability,service_half_width,mean_launches_per_3y,variance_launches_per_3y,effective_breadth,n_runs
E6,Diversified,1,0.0,53,1,0.999824,5.200010009983531e-05,8.0214,6.807985271941087,52.99534724494045,250000
E6,Diversified,1,0.0,53,2,0.998144,0.00016872197606929905,8.0214,6.807985271941087,52.99534724494045,250000
E6,Diversified,1,0.0,53,3,0.9907,0.0003762691590656875,8.0214,6.807985271941087,52.99534724494045,250000
E6,Diversified,1,0.0,54,1,0.999852,4.7685329131452664e-05,8.172524,6.93144319519679,54.03295782408648,250000
E6,Diversified,1,0.0,54,2,0.998364,0.00015842443716758206,8.172524,6.93144319519679,54.03295782408648,250000
E6,Diversified,1,0.0,54,3,0.991776,0.00035402539428396057,8.172524,6.93144319519679,54.03295782408648,250000
E6,Diversified,1,0.0,55,1,0.999872,4.434689884200091e-05,8.324412,7.061693101028394,55.02180089405799,250000
E6,Diversified,1,0.0,55,2,0.998568,0.0001482335120388309,8.324412,7.061693101028394,55.02180089405799,250000
E6,Diversified,1,0.0,55,3,0.992768,0.0003321537506211342,8.324412,7.061693101028394,55.02180089405799,250000
E6,Diversified,1,0.0,56,1,0.99988,4.293887194419688e-05,8.475064,7.190006955931826,56.01901774490467,250000
E6,Diversified,1,0.0,56,2,0.99872,0.00014015639725049726,8.475064,7.190006955931826,56.01901774490467,250000
E6,Diversified,1,0.0,56,3,0.993644,0.0003115253685707314,8.475064,7.190006955931826,56.01901774490467,250000
E6,Diversified,1,0.0,57,1,0.999896,3.9974234164239994e-05,8.625528,7.317871992703994,57.01870801231431,250000
E6,Diversified,1,0.0,57,2,0.998896,0.00013017594549615344,8.625528,7.317871992703994,57.01870801231431,250000
E6,Diversified,1,0.0,57,3,0.994396,0.00029262728279403206,8.625528,7.317871992703994,57.01870801231431,250000
E6,Diversified,1,0.0,58,1,0.999912,3.677124151559267e-05,8.776984,7.448013655798614,58.006056466320246,250000
E6,Diversified,1,0.0,58,2,0.999056,0.00012038350405171279,8.776984,7.448013655798614,58.006056466320246,250000
E6,Diversified,1,0.0,58,3,0.995108,0.0002735044520264899,8.776984,7.448013655798614,58.006056466320246,250000
E6,Diversified,1,0.0,59,1,0.999932,3.23240490311121e-05,8.929156,7.571351413069637,59.050309963135106,250000
E6,Diversified,1,0.0,59,2,0.999172,0.00011275124940337993,8.929156,7.571351413069637,59.050309963135106,250000
E6,Diversified,1,0.0,59,3,0.99578,0.00025411130829272436,8.929156,7.571351413069637,59.050309963135106,250000
E6,Diversified,1,0.0,60,1,0.99994,3.0363278494905916e-05,9.08082,7.699446925387716,60.05473024194763,250000
E6,Diversified,1,0.0,60,2,0.999264,0.00010630779126002463,9.08082,7.699446925387716,60.05473024194763,250000
E6,Diversified,1,0.0,60,3,0.996316,0.00023748950930927858,9.08082,7.699446925387716,60.05473024194763,250000
E6,Diversified,1,0.0,61,1,0.99994,3.0363278494905916e-05,9.231516,7.82982766105465,61.036068713006735,250000
E6,Diversified,1,0.0,61,2,0.999372,9.820406782665277e-05,9.231516,7.82982766105465,61.036068713006735,250000
E6,Diversified,1,0.0,61,3,0.996776,0.0002222196042969964,9.231516,7.82982766105465,61.036068713006735,250000
E6,Diversified,1,0.0,62,1,0.999948,2.8266787034525147e-05,9.383528,7.955642095784377,62.0601646395128,250000
E6,Diversified,1,0.0,62,2,0.999456,9.140445355150605e-05,9.383528,7.955642095784377,62.0601646395128,250000
E6,Diversified,1,0.0,62,3,0.99712,0.00021006612514120381,9.383528,7.955642095784377,62.0601646395128,250000
E6,Diversified,1,0.0,63,1,0.999956,2.600176629866279e-05,9.536384,8.080364526002112,63.09737478111764,250000
E6,Diversified,1,0.0,63,2,0.999552,8.295217358245931e-05,9.536384,8.080364526002112,63.09737478111764,250000
E6,Diversified,1,0.0,63,3,0.997468,0.00019700053411299696,9.536384,8.080364526002112,63.09737478111764,250000
