experiment,strategy,rho_true,cannibalization_true,loe_year,acceleration_years,rnd_cost_synergy,capacity_profile,risk_policy_profile,assumed_value_choice,true_value_oracle,eNPV_regret_usd_m,P5_regret_usd_m,governance_choice_under_independence_additivity,governance_oracle_under_truth,wrong_governance_choice,selected_true_capacity_breach_probability,oracle_capacity_breach_probability,incremental_capacity_breach_probability,value_selected_true_capacity_breach_probability,value_selected_incremental_breach_vs_diversified,value_selected_true_P5_NPV_usd_m,value_selected_P5_shortfall_vs_diversified_usd_m,concentrated_true_P5_NPV_usd_m,diversified_P5_NPV_usd_m,concentrated_true_eNPV_usd_m,diversified_eNPV_usd_m,n_runs
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.0,high,growth,diversified,diversified,0.0,0.0,diversified,diversified,False,0.09536,0.09536,0.0,0.09536,0.0,-1148.2457813904614,0.0,-1178.5694457769846,-1148.2457813904614,-568.1885463646123,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,low,preservation,concentrated,diversified,4.9402116172192905,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,low,balanced,concentrated,diversified,4.9402116172192905,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,low,growth,concentrated,diversified,4.9402116172192905,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,base,preservation,concentrated,diversified,4.9402116172192905,0.0,no feasible action,no feasible action,False,,,,0.99673,0.04220999999999997,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,base,balanced,concentrated,diversified,4.9402116172192905,0.0,no feasible action,no feasible action,False,,,,0.99673,0.04220999999999997,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,base,growth,concentrated,diversified,4.9402116172192905,0.0,no feasible action,no feasible action,False,,,,0.99673,0.04220999999999997,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,high,preservation,concentrated,diversified,4.9402116172192905,0.0,no feasible action,no feasible action,False,,,,0.06044,-0.03492,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,high,balanced,concentrated,diversified,4.9402116172192905,0.0,no feasible action,no feasible action,False,,,,0.06044,-0.03492,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.1,high,growth,concentrated,diversified,4.9402116172192905,0.0,concentrated,diversified,True,0.06044,0.09536,-0.03492,0.06044,-0.03492,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,-476.5093040769209,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99571,0.04118999999999995,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99571,0.04118999999999995,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.99571,0.04118999999999995,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.03329,-0.06207,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.03329,0.03329,0.0,0.03329,-0.06207,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.2,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.03329,0.03329,0.0,0.03329,-0.06207,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-384.8300617892296,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98579,0.03127000000000002,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98579,0.03127000000000002,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.98579,0.03127000000000002,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.02413,-0.07123,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.02413,0.02413,0.0,0.02413,-0.07123,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.25,12.0,0.0,0.3,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.02413,0.02413,0.0,0.02413,-0.07123,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-293.15081950153825,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,low,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,low,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,low,growth,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.99569,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,base,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,base,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,base,growth,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.95452,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,high,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.09536,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,high,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.09536,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.0,high,growth,diversified,diversified,0.0,0.0,diversified,diversified,False,0.09536,0.09536,0.0,0.09536,0.0,-1148.2457813904614,0.0,-1252.650653079544,-1148.2457813904614,-662.2631482921232,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,low,preservation,concentrated,diversified,99.0148135447302,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,low,balanced,concentrated,diversified,99.0148135447302,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,low,growth,concentrated,diversified,99.0148135447302,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,base,preservation,concentrated,diversified,99.0148135447302,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,base,balanced,concentrated,diversified,99.0148135447302,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,base,growth,concentrated,diversified,99.0148135447302,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,high,preservation,concentrated,diversified,99.0148135447302,0.0,no feasible action,no feasible action,False,,,,0.06044,-0.03492,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,high,balanced,concentrated,diversified,99.0148135447302,0.0,no feasible action,no feasible action,False,,,,0.06044,-0.03492,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.1,high,growth,concentrated,diversified,99.0148135447302,0.0,concentrated,diversified,True,0.06044,0.09536,-0.03492,0.06044,-0.03492,-1085.2325395944135,0.0,-1085.2325395944135,-1148.2457813904614,-570.5839060044318,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,low,preservation,concentrated,diversified,7.3355712570388505,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,low,balanced,concentrated,diversified,7.3355712570388505,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,low,growth,concentrated,diversified,7.3355712570388505,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,base,preservation,concentrated,diversified,7.3355712570388505,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,base,balanced,concentrated,diversified,7.3355712570388505,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,base,growth,concentrated,diversified,7.3355712570388505,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,high,preservation,concentrated,diversified,7.3355712570388505,0.0,no feasible action,no feasible action,False,,,,0.03329,-0.06207,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,high,balanced,concentrated,diversified,7.3355712570388505,0.0,concentrated,concentrated,False,0.03329,0.03329,0.0,0.03329,-0.06207,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.2,high,growth,concentrated,diversified,7.3355712570388505,0.0,concentrated,diversified,True,0.03329,0.09536,-0.06207,0.03329,-0.06207,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,-478.90466371674046,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.004310000000000036,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,1.0,0.045479999999999965,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.02413,-0.07123,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,high,balanced,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.02413,0.02413,0.0,0.02413,-0.07123,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.5,12.0,0.0,0.3,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.02413,0.02413,0.0,0.02413,-0.07123,-920.068849126223,0.0,-920.068849126223,-1148.2457813904614,-387.2254214290492,-471.5690924597016,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,low,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.77312,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,low,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.77312,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,low,growth,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.77312,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,base,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.60888,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,base,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.60888,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,base,growth,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.60888,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,high,preservation,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.09533,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,high,balanced,diversified,diversified,0.0,0.0,no feasible action,no feasible action,False,,,,0.09533,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.0,high,growth,diversified,diversified,0.0,0.0,diversified,diversified,False,0.09533,0.09533,0.0,0.09533,0.0,-1148.2457813904614,0.0,-1148.2457813904614,-1148.2457813904614,79.5067462478305,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.76264,-0.010480000000000045,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.76264,-0.010480000000000045,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.76264,-0.010480000000000045,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.6179,0.009020000000000028,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.6179,0.009020000000000028,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.6179,0.009020000000000028,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,high,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.06044,-0.03489,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,high,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.06044,-0.03489,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.1,high,growth,concentrated,concentrated,0.0,0.0,concentrated,concentrated,False,0.06044,0.06044,0.0,0.06044,-0.03489,-1072.1868039690485,0.0,-1072.1868039690485,-1148.2457813904614,171.1859885355218,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.2,low,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.76264,-0.010480000000000045,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,262.86523082321315,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.2,low,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.76264,-0.010480000000000045,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,262.86523082321315,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.2,low,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.76264,-0.010480000000000045,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,262.86523082321315,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.2,base,preservation,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.55779,-0.05108999999999997,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,262.86523082321315,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.2,base,balanced,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.55779,-0.05108999999999997,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,262.86523082321315,85.38614566574705,100000
E7,Parallel PIAP,0.2,0.0,15.0,0.0,0.2,base,growth,concentrated,concentrated,0.0,0.0,no feasible action,no feasible action,False,,,,0.55779,-0.05108999999999997,-996.1278265476358,0.0,-996.1278265476358,-1148.2457813904614,262.86523082321315,85.38614566574705,100000
