experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,mean_peak_annual_RnD_linear_proxy_usd_m,low_capacity_breach_probability,low_breach_half_width,base_capacity_breach_probability,base_breach_half_width,high_capacity_breach_probability,high_breach_half_width
E4,MSOG,same_indication,0.25,12.0,1.0,0.07,0.0,0.0,250000,-193.5248542143553,1.4996064552700508,-445.45406350069675,749.8032276350253,-1107.8265554446698,-993.3488288699835,-1356.0328437216347,0.664184,1056.5903197710616,-0.18315978349705836,278.534342759072,1.3950894166390033,275.79996750245954,281.26871801568444,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,402.0380233333334,0.91692,0.0010819321689750428,0.805044,0.0015529739779129108,0.092556,0.0011360521617896644
E4,MSOG,same_indication,0.25,12.0,1.0,0.08,0.0,0.0,250000,-184.13553426444213,1.5031986779792947,-437.71029416447806,751.5993389896473,-1100.0827861084513,-976.0252074807745,-1344.4730313932896,0.663072,1047.2009998211483,-0.1758359038005986,287.9236627089852,1.3985150417336814,285.18257322718716,290.66475219078325,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,398.29709333333335,0.9169,0.0010820505877712,0.79884,0.0015714001200751386,0.061104,0.0009389222524329783
E4,MSOG,same_indication,0.25,12.0,1.0,0.09,0.0,0.0,250000,-174.74621431452888,1.5068291158657663,-429.9665248282594,753.4145579328831,-1092.3390167722325,-958.7015860915653,-1332.6679684422875,0.659916,1037.8116798712354,-0.16837950247024605,297.3129826588984,1.401982573944335,294.5650968139675,300.06086850382934,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,394.55616333333336,0.9169,0.0010820505877712,0.797436,0.0015754880670989626,0.061104,0.0009389222524329783
E4,MSOG,same_indication,0.25,12.0,1.0,0.1,0.0,0.0,250000,-165.35689436461567,1.5104974933822066,-422.22275549204073,755.2487466911033,-1084.5952474360138,-941.3779647023562,-1320.8629054912851,0.658712,1028.4223599213221,-0.160786949806562,306.70230260881164,1.4054917030999576,303.94753887073574,309.45706634688753,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,390.81523333333337,0.9169,0.0010820505877712,0.797436,0.0015754880670989626,0.0611,0.0009388935199776383
E4,MSOG,same_indication,0.25,12.0,1.0,0.11,0.0,0.0,250000,-155.96757441470248,1.5142035347858847,-414.47898615582204,757.1017673929423,-1076.8514780997953,-924.054343313147,-1309.057842540283,0.652204,1019.0330399714089,-0.15305448233462426,316.0916225587248,1.4090421184170017,313.3299000066275,318.8533451108221,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,387.0743033333334,0.9169,0.0010820505877712,0.79554,0.0015809613607288952,0.045288,0.0008151055094656877
E4,MSOG,same_indication,0.25,12.0,1.0,0.12,0.0,0.0,250000,-146.57825446478932,1.5179469642096264,-406.7352168196034,758.9734821048132,-1069.1077087635765,-906.7307219239378,-1297.2527795892806,0.651952,1009.6437200214958,-0.14517819658371034,325.480942508638,1.4126335085981567,322.71218083178564,328.2497041854904,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,383.3333733333334,0.9169,0.0010820505877712,0.79554,0.0015809613607288952,0.039548,0.0007639873407374068
E4,MSOG,same_indication,0.25,12.0,1.0,0.13,0.0,0.0,250000,-137.18893451487608,1.521727505731361,-398.9914474833847,760.8637528656806,-1061.3639394273578,-889.4071005347287,-1285.4477166382783,0.650404,1000.2544000715828,-0.13715404251664198,334.8702624585513,1.416265561929196,332.09438195717007,337.6461429599325,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,379.5924433333334,0.9169,0.0010820505877712,0.79524,0.0015818224529495592,0.039548,0.0007639873407374068
E4,MSOG,same_indication,0.25,12.0,1.0,0.14,0.0,0.0,250000,-127.79961456496292,1.5255448834421663,-391.247678147166,762.7724417210832,-1053.6201700911392,-872.0834791455195,-1295.6114623919284,0.650356,990.8650801216693,-0.128977816585554,344.25958240846444,1.4199379663738547,341.4765039943717,347.0426608225572,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,375.8515133333334,0.9169,0.0010820505877712,0.79524,0.0015818224529495592,0.039548,0.0007639873407374068
E4,MSOG,same_indication,0.25,12.0,1.0,0.15,0.0,0.0,250000,-118.41029461504972,1.52939882151281,-383.50390881094734,764.699410756405,-1045.8764007549205,-854.7598577563105,-1283.7421314231933,0.650044,981.4757601717561,-0.12064515438906834,353.6489023583776,1.4236504096667242,350.85854755543085,356.43925716132435,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,372.11058333333335,0.9169,0.0010820505877712,0.79524,0.0015818224529495592,0.0386,0.0007551474813941977
E4,MSOG,same_indication,0.25,12.0,1.0,0.16,0.0,0.0,250000,-109.02097466513652,1.5332890442587748,-375.7601394747287,766.6445221293874,-1038.1326314187017,-837.4362363671013,-1271.872800454458,0.650044,972.0864402218428,-0.11215152290392663,363.0382223082908,1.4274025794041285,360.24051325265873,365.8359313639229,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,368.36965333333336,0.9169,0.0010820505877712,0.79524,0.0015818224529495592,0.037248,0.0007423261522620191
E4,MSOG,same_indication,0.25,12.0,1.0,0.17,0.0,0.0,250000,-99.63165471522329,1.5372152762037643,-368.01637013851,768.6076381018821,-1030.3888620824832,-820.1126149778921,-1260.003469485723,0.650044,962.6971202719299,-0.10349221226202554,372.42754225820397,1.4311941631329774,369.62240169846336,375.2326828179446,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,364.62872333333337,0.913264,0.0011032753911756512,0.79524,0.0015818224529495592,0.035928,0.0007295537982617748
E4,MSOG,same_indication,0.25,12.0,1.0,0.18,0.0,0.0,250000,-90.24233476531012,1.5411772421416883,-360.2726008022913,770.5886210708442,-1022.6450927462645,-802.7889935886831,-1248.1341385169876,0.650044,953.3078003220165,-0.09466232704151512,381.8168622081172,1.4350248484375667,379.00421350517956,384.6295109110548,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,360.8877933333334,0.913264,0.0011032753911756512,0.79524,0.0015818224529495592,0.035928,0.0007295537982617748
E4,MSOG,same_indication,0.25,12.0,1.0,0.19,0.0,0.0,250000,-80.8530148153969,1.5451746671971167,-352.5288314660727,772.5873335985583,-1014.9013234100457,-795.5751106886238,-1236.2648075482523,0.596468,943.9184803721033,-0.08565677703812276,391.20618215803046,1.4388943230243265,388.3859492849028,394.02641503115814,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,357.1468633333334,0.912336,0.0011085980608973231,0.79524,0.0015818224529495592,0.035928,0.0007295537982617748
E4,MSOG,same_indication,0.25,12.0,1.0,0.2,0.0,0.0,250000,-71.4636948654837,1.5492072768842118,-344.785062129854,774.6036384421059,-1007.1575540738271,-790.9134386006514,-1224.3954765795168,0.596468,934.5291604221902,-0.07647026748014872,400.5955021079437,1.4428022748044946,397.76760964932686,403.4233945665605,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,353.4059333333334,0.912108,0.0011099000551840288,0.79524,0.0015818224529495592,0.035928,0.0007295537982617748
E4,MSOG,same_indication,0.25,12.0,1.0,0.21,0.0,0.0,250000,-62.074374915570495,1.5532747971641347,-337.0412927936353,776.6373985820674,-999.4137847376085,-786.251766512679,-1215.6585236047279,0.588232,925.1398404722769,-0.06709728864760812,409.9848220578568,1.4467483919747164,407.1491952095863,412.82044890612724,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,349.66500333333335,0.912108,0.0011099000551840288,0.794128,0.0015850025429340177,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.22,0.0,0.0,250000,-52.685054965657315,1.5573769545009295,-329.2975234574167,778.6884772504648,-991.6700154013897,-781.5900944247065,-1207.5447400166765,0.587124,915.7505205223637,-0.057532104852754694,419.37414200777,1.4507323630955666,416.53070657610266,422.2175774394373,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,345.92407333333335,0.912108,0.0011099000551840288,0.794128,0.0015850025429340177,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.23,0.0,0.0,250000,-43.29573501574411,1.5615134759158853,-321.553754121198,780.7567379579426,-983.9262460651711,-776.9284223367341,-1196.458544791421,0.58692,906.3612005724506,-0.04776874273567631,428.7634619576832,1.4547538771679838,425.912144358434,431.61477955693243,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,342.18314333333336,0.912108,0.0011099000551840288,0.793848,0.0015858003915818328,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.24,0.0,0.0,250000,-33.90641506583091,1.565684089040393,-313.8099847849793,782.8420445201965,-976.1824767289525,-772.2667502487617,-1184.734919264193,0.5734,896.9718806225374,-0.03780097882477474,438.15278190759636,1.4588126237076273,435.2935091651294,441.0120546500633,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,338.44221333333337,0.912108,0.0011099000551840288,0.793768,0.0015860281351039414,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.25,0.0,0.0,250000,-24.517095115917698,1.5698885221672898,-306.06621544876066,784.9442610836448,-968.4387073927337,-767.6050781607892,-1173.2511764442027,0.573316,887.5825606726243,-0.027622326307693845,447.54210185750964,1.4629082928171526,444.67480160358804,450.40940211143123,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,334.7012833333334,0.912108,0.0011099000551840288,0.790612,0.0015949374744055262,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.26,0.0,0.0,250000,-15.127775166004493,1.5741265043007067,-298.3224461125419,787.0632521503534,-960.6949380565151,-754.472838852985,-1161.5381803807636,0.573272,878.1932407227108,-0.017226020953605908,456.93142180742285,1.4670405752564162,454.0560222799203,459.8068213349254,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,330.9603533333334,0.912108,0.0011099000551840288,0.790596,0.0015949822708910774,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.27,0.0,0.0,250000,-5.73845521609127,1.5783977652044316,-290.5786767763233,789.1988826022158,-952.9511687202964,-740.5648750202738,-1149.9118515216433,0.571116,868.8039207727977,-0.006605006122655313,466.320741757336,1.4712091625106103,463.4371717988152,469.2043117158568,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,327.2194233333334,0.912108,0.0011099000551840288,0.789672,0.0015975629598726998,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.28,0.0,0.0,250000,3.650864733821922,1.5827020354487893,-282.8349074401046,791.3510177243946,-945.2073993840777,-726.6569111875626,-1138.2029407335283,0.56858,859.4146008228846,0.004248083207250889,475.7100617072492,1.4754137468563457,472.8182507634108,478.60187265108766,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,323.47849333333335,0.912108,0.0011099000551840288,0.789604,0.001597752391659802,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.29,0.0,0.0,250000,13.040184683735086,1.5870390464560575,-275.09113810388595,793.5195232280288,-937.463630047859,-718.6347254223762,-1129.1077048578122,0.568432,850.0252808729713,0.015340937472286575,485.0993816571624,1.4796540214256868,482.19925977516806,487.9995035391567,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,319.73756333333336,0.912108,0.0011099000551840288,0.789436,0.0015982201127434312,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,12.0,1.0,0.3,0.0,0.0,250000,22.429504633648275,1.591408530544429,-267.34736876766726,795.7042652722145,-929.7198607116404,-713.9730533344037,-1117.4706028843511,0.568432,840.6359609230583,0.02668159069595311,494.4887016070756,1.4839296802681545,491.58019943375,497.3972037804012,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,6.833300933984855,0.905368,0.542636,315.99663333333336,0.911356,0.0011141784855933671,0.789388,0.0015983536723613702,0.026024,0.0006240899943772161
E4,MSOG,same_indication,0.25,15.0,1.0,0.0,0.0,0.0,250000,295.7117714167451,2.709072867964417,84.44988617505471,1354.5364339822086,-1175.82010020594,-900.9664062064918,-1387.2802350027803,0.491392,1122.3155594204543,0.2634836244892175,211.55129220013177,2.531982443575136,206.5886066107245,216.51397778953904,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,428.2245333333334,0.759644,0.0016750146388888455,0.513948,0.001959237228496757,0.092552,0.0011360301168900648
E4,MSOG,same_indication,0.25,15.0,1.0,0.01,0.0,0.0,250000,305.1010913666581,2.713772649911984,95.60931306777138,1356.886324955992,-1164.9942336214751,-892.8890765620214,-1375.254912807637,0.491392,1112.926239470541,0.27414313774451543,220.94061215004496,2.5356042540357633,215.97082781213487,225.91039648795504,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,424.48360333333335,0.759644,0.0016750146388888455,0.507484,0.0019597804274974788,0.092552,0.0011360301168900648
E4,MSOG,same_indication,0.25,15.0,1.0,0.02,0.0,0.0,250000,314.4904113165714,2.7184902355959797,106.76873996048806,1359.24511779799,-1154.16836703701,-884.811746917551,-1363.2523639908113,0.491392,1103.5369195206276,0.2849840415427015,230.3299320999581,2.5392486577227573,225.3530047308215,235.30685946909472,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,420.74267333333336,0.759644,0.0016750146388888455,0.507484,0.0019597804274974788,0.092552,0.0011360301168900648
E4,MSOG,same_indication,0.25,15.0,1.0,0.03,0.0,0.0,250000,323.8797312664846,2.7232255324893813,117.92816685320471,1361.6127662446906,-1143.3425004525452,-876.7344172730805,-1351.2279501618464,0.491392,1094.1475995707144,0.2960110056390544,239.71925204987136,2.542915557497024,234.73513755717718,244.70336654256553,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,417.00174333333337,0.759644,0.0016750146388888455,0.507484,0.0019597804274974788,0.092552,0.0011360301168900648
E4,MSOG,same_indication,0.25,15.0,1.0,0.04,0.0,0.0,250000,333.2690512163978,2.727978448361438,129.0875937459214,1363.989224180719,-1132.5166338680804,-868.65708762861,-1339.2035363328814,0.491392,1084.7582796208014,0.30722886146847256,249.10857199978452,2.5466048561810672,244.11722648166963,254.0999175178994,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,413.2608133333334,0.759644,0.0016750146388888455,0.506692,0.0019598244433108366,0.092552,0.0011360301168900648
E4,MSOG,same_indication,0.25,15.0,1.0,0.05,0.0,0.0,250000,342.658371166311,2.7327488912810667,140.50578257473643,1366.3744456405334,-1123.3140941171073,-860.5797579841396,-1380.1953885345636,0.491392,1075.3689596708884,0.3186426092038029,258.49789194969776,2.5503164565678116,253.49927169482484,263.49651220457065,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,409.5198833333334,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.092552,0.0011360301168900648
E4,MSOG,same_indication,0.25,15.0,1.0,0.06,0.0,0.0,250000,352.04769111622414,2.7375367696201516,155.08086702395107,1368.7683848100758,-1115.5703247808885,-852.5024283396692,-1368.6617583332709,0.491392,1065.979639720975,0.3302574251871961,267.8872118996109,2.5540502614293286,262.88127338720943,272.8931504120124,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,405.7789533333334,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.092552,0.0011360301168900648
E4,MSOG,same_indication,0.25,15.0,1.0,0.07,0.0,0.0,250000,361.4370110661374,2.74234199205675,167.51421600608137,1371.1709960283752,-1107.8265554446698,-844.4250986951988,-1357.128128131978,0.491392,1056.5903197710616,0.34207866975769036,277.27653184952413,2.5578061735254414,272.2632317494143,282.289831949634,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,402.0380233333334,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.092552,0.0011360301168900648
E4,MSOG,same_indication,0.25,15.0,1.0,0.08,0.0,0.0,250000,370.82633101605063,2.747164467578206,175.25798534230003,1373.5822337891032,-1100.0827861084513,-836.3477690507284,-1345.5944979306853,0.491392,1047.2009998211483,0.35411189549989364,286.66585179943735,2.5615840956122273,281.64514697203737,291.68655662683733,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,398.29709333333335,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.0611,0.0009388935199776383
E4,MSOG,same_indication,0.25,15.0,1.0,0.09,0.0,0.0,250000,380.2156509659638,2.752004105484171,183.0017546785187,1376.0020527420854,-1092.3390167722325,-828.2704394062579,-1334.076802870721,0.491392,1037.8116798712354,0.3663628559404326,296.05517174935056,2.565383930450407,291.02701924566776,301.08332425303337,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,394.55616333333336,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.0611,0.0009388935199776383
E4,MSOG,same_indication,0.25,15.0,1.0,0.1,0.0,0.0,250000,389.60497091587706,2.7568608153895307,190.74552401473738,1378.4304076947653,-1084.5952474360138,-820.1931097617875,-1322.5438408415832,0.491392,1028.4223599213221,0.37883751472078375,305.4444916992638,2.5692055808136223,300.4088487608691,310.48013463765847,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,390.81523333333337,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.0611,0.0009388935199776383
E4,MSOG,same_indication,0.25,15.0,1.0,0.11,0.0,0.0,250000,398.9942908657903,2.7617345072272492,198.48929335095607,1380.8672536136246,-1076.8514780997953,-812.1157801173171,-1311.0108788124453,0.491392,1019.0330399714089,0.39154205527721153,314.83381164917694,2.573048949496601,309.7906357081636,319.87698759019025,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,387.0743033333334,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.045288,0.0008151055094656877
E4,MSOG,same_indication,0.25,15.0,1.0,0.12,0.0,0.0,250000,408.3836108157034,2.766625091251119,206.2330626871747,1383.3125456255596,-1069.1077087635765,-804.0384504728466,-1299.4779167833078,0.486656,1009.6437200214958,0.4044828910608276,324.2231315990901,2.576913939323212,319.1723802780166,329.2738829201636,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,383.3333733333334,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.039548,0.0007639873407374068
E4,MSOG,same_indication,0.25,15.0,1.0,0.13,0.0,0.0,250000,417.77293076561665,2.7715324780384236,213.9768320233934,1385.7662390192118,-1061.3639394273578,-795.9611208283762,-1287.94495475417,0.486656,1000.2544000715828,0.4176666763332597,333.61245154900337,2.580800453154409,328.5540826608207,338.670820437186,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,379.5924433333334,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.039548,0.0007639873407374068
E4,MSOG,same_indication,0.25,15.0,1.0,0.14,0.0,0.0,250000,427.1622507155298,2.776456578492515,221.7206013596121,1388.2282892462574,-1053.6201700911392,-788.5598067419627,-1299.5822490693565,0.47822,990.8650801216693,0.4311003175761105,343.0017714989166,2.5847083938960593,337.9357430468803,348.06779995095286,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,375.8515133333334,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.039548,0.0007639873407374068
E4,MSOG,same_indication,0.25,15.0,1.0,0.15,0.0,0.0,250000,436.551570665443,2.7813973038453055,229.46437069583075,1390.6986519226527,-1045.8764007549205,-783.8981346539903,-1288.0105570603948,0.47822,981.4757601717561,0.4447909855553106,352.3910914488298,2.588637664506662,347.31736162639675,357.46482127126285,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,372.11058333333335,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.0386,0.0007551474813941977
E4,MSOG,same_indication,0.25,15.0,1.0,0.16,0.0,0.0,250000,445.9408906153562,2.7863545656596758,237.2081400320494,1393.1772828298378,-1038.1326314187017,-779.2364625660178,-1276.4388650514334,0.476208,972.0864402218428,0.45874612808464504,361.7804113987429,2.592588168004953,356.6989385894532,366.8618842080326,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,368.36965333333336,0.759644,0.0016750146388888455,0.5063,0.001959844409024349,0.037248,0.0007423261522620191
E4,MSOG,same_indication,0.25,15.0,1.0,0.17,0.0,0.0,250000,455.33021056526934,2.7913282758317988,244.9519093682681,1395.6641379158993,-1030.3888620824832,-774.5747904780454,-1264.8671730424717,0.476136,962.6971202719299,0.47297348353618607,371.1697313486561,2.5965598074773992,366.0804741260004,376.2589885713118,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,364.62872333333337,0.759644,0.0016750146388888455,0.501564,0.001959990411280225,0.035928,0.0007295537982617748
E4,MSOG,same_indication,0.25,15.0,1.0,0.18,0.0,0.0,250000,464.7195305151826,2.7963183465933814,252.69567870448677,1398.1591732966906,-1022.6450927462645,-769.9131183900729,-1253.2954810335102,0.475684,953.3078003220165,0.48748109514912774,380.5590512985694,2.600552486085577,375.46196842584163,385.65613417129714,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,360.8877933333334,0.759644,0.0016750146388888455,0.501564,0.001959990411280225,0.035928,0.0007295537982617748
E4,MSOG,same_indication,0.25,15.0,1.0,0.19,0.0,0.0,250000,474.1088504650958,2.8013246905138245,260.43944804070543,1400.6623452569122,-1014.9013234100457,-765.2514463021005,-1241.723789024548,0.469568,943.9184803721033,0.5022773261926144,389.9483712484826,2.60456610707344,384.84342167861865,395.05332081834655,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,357.1468633333334,0.759644,0.0016750146388888455,0.500364,0.001959999480615611,0.035928,0.0007295537982617748
E4,MSOG,same_indication,0.25,15.0,1.0,0.2,0.0,0.0,250000,483.49817041500904,2.8063472205023063,268.1832173769241,1403.1736102511531,-1007.1575540738271,-760.589774214128,-1230.1520970155862,0.469472,934.5291604221902,0.5173708760426268,399.3376911983957,2.6086005737744773,394.22483407379775,404.45054832299365,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,353.4059333333334,0.759644,0.0016750146388888455,0.500364,0.001959999480615611,0.035928,0.0007295537982617748
E4,MSOG,same_indication,0.25,15.0,1.0,0.21,0.0,0.0,250000,492.88749036492214,2.8113858498097843,275.9269867131428,1405.6929249048922,-999.4137847376085,-755.9281021261556,-1218.5804050066247,0.46824,925.1398404722769,0.5327707972378606,408.7270111483089,2.6126557896187514,403.60620580065614,413.8478164959617,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,349.66500333333335,0.759644,0.0016750146388888455,0.492832,0.001959798579172341,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,15.0,1.0,0.22,0.0,0.0,250000,502.2768103148354,2.8164404920309183,283.67075604936144,1408.2202460154592,-991.6700154013897,-751.2664300381832,-1210.7950379176332,0.46824,915.7505205223637,0.5484865135848637,418.11633109822213,2.616731658139834,412.98753704826805,423.2451251481762,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,345.92407333333335,0.759644,0.0016750146388888455,0.492832,0.001959798579172341,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,15.0,1.0,0.23,0.0,0.0,250000,511.66613026474863,2.82151106110592,291.41452538558013,1410.75553055296,-983.9262460651711,-746.6047579502108,-1199.2219746641304,0.467988,906.3612005724506,0.5645278393885179,427.5056510481353,2.620828082981623,422.3688280054913,432.6424740907793,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,342.18314333333336,0.759644,0.0016750146388888455,0.491648,0.0019597265377793846,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,15.0,1.0,0.24,0.0,0.0,250000,521.0554502146618,2.8265974713223248,299.1582947217988,1413.2987356611625,-976.1824767289525,-741.9430858622384,-1187.6489114106275,0.467988,896.9718806225374,0.5809049998903274,436.89497099804856,2.6249449679050456,431.75007886095466,442.03986313514247,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,338.44221333333337,0.759644,0.0016750146388888455,0.491044,0.0019596855518269887,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,15.0,1.0,0.25,0.0,0.0,250000,530.444770164575,2.8316996373166923,306.90206405801746,1415.849818658346,-968.4387073927337,-737.281413774266,-1176.0758481571243,0.467988,887.5825606726243,0.5976286530039475,446.28429094796167,2.6290822167946617,441.1312898030441,451.4372920928792,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,334.7012833333334,0.759644,0.0016750146388888455,0.49088,0.001959673929229003,0.035384,0.0007242137411704653
E4,MSOG,same_indication,0.25,15.0,1.0,0.26,0.0,0.0,250000,539.8340901144883,2.8368174740762275,314.6458333942362,1418.4087370381137,-960.6949380565151,-732.6197416862934,-1164.5027849036214,0.467232,878.1932407227108,0.6147099124450455,455.67361089787494,2.6332397336651403,450.51246101989125,460.8347607758586,0.905368,1.0665276998284376,0.457364,0.09592660638294244,4.055036356696229,9.833300933984855,0.905368,0.542636,330.9603533333334,0.759644,0.0016750146388888455,0.490592,0.001959653008266002,0.035384,0.0007242137411704653
