experiment,strategy,topology,rho,loe_year,acceleration_years,rnd_cost_synergy,commercial_cost_synergy,cannibalization,n_runs,eNPV_usd_m,se_eNPV_usd_m,median_NPV_usd_m,sd_NPV_usd_m,P5_NPV_usd_m,P10_NPV_usd_m,CVaR5_NPV_usd_m,probability_NPV_negative,eDevCost_usd_m,ePI,delta_eNPV_usd_m,paired_se_delta_eNPV_usd_m,paired_95ci_low_delta_eNPV_usd_m,paired_95ci_high_delta_eNPV_usd_m,mean_launches,sd_launches,p_zero_launches,mean_pairwise_launch_correlation,effective_breadth_variance_ratio,mean_protected_runway_per_launch_years,mean_launches_before_loe,probability_at_least_one_launch_before_loe,low_capacity_breach_probability,base_capacity_breach_probability,high_capacity_breach_probability
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.1,0.0,250000,332.8019524099554,3.1219687362119237,-559.4006505566923,1560.984368105962,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.29638357361803036,248.64147319334208,3.132320627025453,242.50212476437218,254.78082162231198,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.11,0.0,250000,336.2352660654907,3.130994607123245,-559.4006505566923,1565.4973035616224,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.29944118119277696,252.07478684887738,3.139756347014984,245.92086440872802,258.22870928902677,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.12,0.0,250000,339.6685797210258,3.140023262398332,-559.4006505566923,1570.011631199166,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3024987887675234,255.5081005044126,3.147203162392012,249.33958230612424,261.6766187027009,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.13,0.0,250000,343.1018933765612,3.149054678088036,-559.4006505566923,1574.527339044018,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.30555639634227005,258.9414141599479,3.1546609945820405,252.7582786105671,265.1245497093287,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.14,0.0,250000,346.53520703209637,3.158088830509883,-559.4006505566923,1579.0444152549414,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.30861400391701654,262.3747278154831,3.162129765636141,256.17695347483624,268.57250215612993,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.15,0.0,250000,349.9685206876316,3.167125696244479,-559.4006505566923,1583.5628481222395,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3116716114917631,265.8080414710183,3.1696093982262945,259.5956070504948,272.0204758915419,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.16,0.0,250000,353.40183434316685,3.1761652521319674,-559.4006505566923,1588.0826260659837,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.31472921906650964,269.2413551265536,3.177099815640751,263.0142394878977,275.4684707652094,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.17,0.0,250000,356.8351479987021,3.1852074752685477,-559.4006505566923,1592.6037376342738,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3177868266412562,272.6746687820888,3.1846009417793915,266.4328509362012,278.91648662797644,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.18,0.0,250000,360.2684616542374,3.194252343003039,-559.4006505566923,1597.1261715015194,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3208444342160028,276.1079824376241,3.1921127011491213,269.85144154337183,282.3645233318764,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.19,0.0,250000,363.7017753097726,3.203299832933506,-559.4006505566923,1601.649916466753,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3239020417907493,279.54129609315936,3.199635018859268,273.2700114561952,285.8125807301235,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.2,0.0,250000,367.13508896530783,3.2123499229039334,-559.4006505566923,1606.1749614519667,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3269596493654958,282.9746097486946,3.2071678206170033,276.68856082028526,289.26065867710395,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.21,0.0,250000,370.5684026208431,3.2214025910009516,-559.4006505566923,1610.701295500476,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.33001725694024237,286.40792340422985,3.214711032722777,280.1070897800932,292.7087570283665,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.22,0.0,250000,374.0017162763784,3.2304578155506136,-559.4006505566923,1615.2289077753069,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.33307486451498897,289.8412370597651,3.222264582065775,283.52559847891615,296.15687564061403,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.23,0.0,250000,377.43502993191356,3.2395155751152203,-559.4006505566923,1619.75778755761,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.33613247208973546,293.27455071530034,3.2298283961193923,286.94408705890635,299.6050143716943,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.24,0.0,250000,380.86834358744886,3.248575848490197,-559.4006505566923,1624.2879242450986,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.33919007966448206,296.7078643708355,3.2374024029367225,290.36255566107957,303.0531730805915,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.25,0.0,250000,384.30165724298405,3.2576386147010195,-559.4006505566923,1628.8193073505097,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.34224768723922855,300.1411780263708,3.244986531146072,293.7810044253245,306.50135162741714,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.546172,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.26,0.0,250000,387.73497089851935,3.266703853000177,-559.4006505566923,1633.3519265000884,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.34530529481397515,303.5744916819061,3.252580709946493,297.199433490411,309.9495498734012,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.546172,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.27,0.0,250000,391.1682845540546,3.2757715428641974,-559.4006505566923,1637.8857714320986,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3483629023887217,307.0078053374413,3.260184869103331,300.6178429939988,313.3977676808838,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.546172,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.28,0.0,250000,394.60159820958984,3.284841663990705,-559.4006505566923,1642.4208319953525,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.35142050996346824,310.44111899297656,3.267798938943801,304.0362330726467,316.8460049133064,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.546172,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.29,0.0,250000,398.0349118651251,3.293914196295529,-559.4006505566923,1646.9570981477646,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3544781175382148,313.87443264851174,3.2754228503525793,307.4546038618207,320.29426143520277,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.54396,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.3,0.0,250000,401.4682255206603,3.3029891199098547,-559.4006505566923,1651.4945599549274,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.35753572511296133,317.30774630404704,3.283056534767419,310.8729554959029,323.7425371121912,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.54396,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.31,0.0,250000,404.9015391761956,3.312066415177417,-559.4006505566923,1656.0332075887086,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.36059333268770793,320.74105995958234,3.2906999241747874,314.29128810819975,327.19083181096494,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.54396,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.32,0.0,250000,408.33485283173087,3.3211460626517404,-559.4006505566923,1660.5730313258703,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3636509402624545,324.17437361511753,3.2983529511055227,317.7096018309507,330.63914539928436,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.54322,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.33,0.0,250000,411.76816648726606,3.3302280430934137,-559.4006505566923,1665.114021546707,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.36670854783720097,327.6076872706528,3.3060155486305147,321.127896795337,334.08747774596856,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.54322,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.34,0.0,250000,415.20148014280136,3.3393123374674123,-559.4006505566923,1669.6561687337062,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3697661554119476,331.04100092618813,3.313687650356411,324.5461731314896,337.5358287208867,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.54322,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.35,0.0,250000,418.63479379833655,3.3483989269404586,-559.4006505566923,1674.1994634702294,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.37282376298669406,334.4743145817233,3.3213691904213425,327.9644309684975,340.98419819494916,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.54322,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.36,0.0,250000,422.06810745387185,3.357487792878422,-559.4006505566923,1678.7438964392109,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.37588137056144066,337.9076282372585,3.3290601034906695,331.3826704344168,344.4325860401002,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.37,0.0,250000,425.5014211094071,3.366578916843755,-559.4006505566923,1683.2894584218775,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3789389781361872,341.34094189279375,3.3367603247527615,334.80089165627834,347.88099212930916,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.38,0.0,250000,428.9347347649423,3.375672280592976,-559.4006505566923,1687.836140296488,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.3819965857109337,344.774255548329,3.3444697899147857,338.219094760096,351.32941633656196,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.39,0.0,250000,432.3680484204775,3.38476786607418,-559.4006505566923,1692.38393303709,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.38505419328568025,348.2075692038643,3.352188435198536,341.63727987087515,354.77785853685344,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.0,0.0,0.4,0.0,250000,435.8013620760128,3.393865655424591,-559.4006505566923,1696.9328277122954,-1209.1761310311156,-900.9664062064918,-1652.9717849350975,0.547688,1122.8758339990186,0.38811180086042685,351.64088285939954,3.359916197336271,345.05544711262047,358.2263186061786,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,9.832892591123452,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.0,0.0,250000,413.58256157583605,3.351426002773298,-559.4006505566923,1675.713001386649,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.36449537119879005,329.42208235922277,3.323866811108504,322.9073034094501,335.93686130899545,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.557976,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.01,0.0,250000,417.2396311755165,3.3610992024934525,-559.4006505566923,1680.5496012467263,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.3677183913768081,333.0791519589032,3.332053779605868,326.5483265508757,339.6099773669307,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.546172,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.02,0.0,250000,420.896700775197,3.370775006931244,-559.4006505566923,1685.387503465622,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.3709414115548263,336.73622155858374,3.3402513234479785,330.1893289646257,343.28311415254177,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.546172,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.03,0.0,250000,424.55377037487756,3.3804533937203782,-559.4006505566923,1690.2266968601891,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.37416443173284447,340.3932911582642,3.3484593649646235,333.8303108029336,346.95627151359486,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.546172,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.04,0.0,250000,428.210839974558,3.3901343407440376,-559.4006505566923,1695.0671703720188,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.3773874519108626,344.0503607579447,3.3566778271463136,337.47127221673793,350.6294492991515,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.54396,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.05,0.0,250000,431.8679095742385,3.3998178261314957,-559.4006505566923,1699.9089130657478,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.38061047208888077,347.70743035762524,3.36490663363862,341.11221335569354,354.30264735955694,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.54396,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.06,0.0,250000,435.52497917391895,3.409503828254788,-559.4006505566923,1704.751914127394,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.38383349226689883,351.36449995730567,3.3731457087365473,344.75313436818203,357.9758655464293,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.54396,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.07,0.0,250000,439.1820487735995,3.4191923257254357,-559.4006505566923,1709.5961628627178,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.387056512444917,355.0215695569862,3.3813949773789314,348.3940354013235,361.6491037126489,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.54396,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.08,0.0,250000,442.83911837328,3.4288832973912178,-559.4006505566923,1714.4416486956088,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.3902795326229352,358.67863915666675,3.389654365142888,352.03491660098666,365.32236171234683,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.54322,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.09,0.0,250000,446.4961879729605,3.4385767223329937,-559.4006505566923,1719.2883611664968,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.39350255280095336,362.3357087563473,3.3979237982382857,355.67577811180024,368.99563940089433,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.54322,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.1,0.0,250000,450.153257572641,3.4482725798615816,-559.4006505566923,1724.1362899307908,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.547688,1134.6716426483085,0.3967255729789715,365.9927783560277,3.406203203502259,359.3166200771633,372.66893663489213,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.54322,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.11,0.0,250000,453.8103271723214,3.4579708495146786,-559.4006505566923,1728.9854247573394,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.54066,1134.6716426483085,0.3999485931569896,369.64984795570825,3.414492508393758,362.9574426392565,376.34225327216,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.12,0.0,250000,457.46739677200196,3.4676715110538345,-559.4006505566923,1733.8357555269172,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.54066,1134.6716426483085,0.4031716133350078,373.3069175553887,3.422791640988133,366.59824593905194,380.0155891717254,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.13,0.0,250000,461.12446637168244,3.477374544461466,-559.4006505566923,1738.687272230733,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.54066,1134.6716426483085,0.4063946335130259,376.9639871550692,3.431100529971755,370.23903011632456,383.6889441938139,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.14,0.0,250000,464.78153597136304,3.487079929937926,-559.4006505566923,1743.539964968963,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.54066,1134.6716426483085,0.40961765369104414,380.62105675474976,3.4394191046366798,373.87979530966186,387.36231819983766,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.15,0.0,250000,468.4386055710435,3.4967876478986075,-559.4006505566923,1748.3938239493039,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.535884,1134.6716426483085,0.41284067386906226,384.2781263544302,3.4477472948753345,377.5205416564745,391.03571105238586,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.16,0.0,250000,472.095675170724,3.506497678971107,-559.4006505566923,1753.2488394855534,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.535884,1134.6716426483085,0.41606369404708043,387.9351959541107,3.4560850311752582,381.1612692930072,394.70912261521426,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.17,0.0,250000,475.7527447704045,3.5162100039924136,-559.4006505566923,1758.1050019962067,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.535452,1134.6716426483085,0.41928671422509856,391.5922655537912,3.4644322446138673,384.801978354348,398.3825527532344,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.18,0.0,250000,479.409814370085,3.5259246040061596,-559.4006505566923,1762.9623020030797,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.534528,1134.6716426483085,0.4225097344031167,395.2493351534717,3.472788866853262,388.4426689744393,402.0560013325041,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.19,0.0,250000,483.06688396976546,3.535641460259898,-559.4006505566923,1767.820730129949,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.534528,1134.6716426483085,0.42573275458113485,398.90640475315223,3.4811548301350705,392.0833412860875,405.729468220217,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.2,0.0,250000,486.723953569446,3.545360554202434,-559.4006505566923,1772.680277101217,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.534528,1134.6716426483085,0.42895577475915303,402.5634743528327,3.4895300672753335,395.72399542097304,409.4029532846924,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.75816,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.21,0.0,250000,490.38102316912654,3.555081867481187,-559.4006505566923,1777.5409337405933,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.534528,1134.6716426483085,0.4321787949371712,406.2205439525132,3.497914511659419,399.36463150966074,413.07645639536565,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.22,0.0,250000,494.038092768807,3.564805381939602,-559.4006505566923,1782.402690969801,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.533672,1134.6716426483085,0.43540181511518933,409.87761355219374,3.5063080972369782,403.00524968160926,416.7499774227782,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.23,0.0,250000,497.69516236848756,3.574531079614593,-559.4006505566923,1787.2655398072966,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.533672,1134.6716426483085,0.4386248352932075,413.5346831518742,3.5147107585169417,406.64585006518104,420.4235162385674,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.542872,0.094716
E4_commercial_synergy,Parallel PIAP,same_asset,0.415,15.0,1.5,0.0,0.24,0.0,250000,501.35223196816804,3.584258942734031,-559.4006505566923,1792.1294713670154,-1225.2505355833287,-909.8176432046507,-1674.6370654039565,0.533384,1134.6716426483085,0.4418478554712257,417.1917527515547,3.5231224305625495,410.28643278765213,424.0970727154573,0.90756,1.202861851546775,0.510932,0.17567247502487995,3.1942657363558955,10.249338886685178,0.90756,0.489068,0.659436,0.542872,0.094716
